id	Basal.vs.Luminal=+_SIGNATURE
EGLN3	-0.1203946385644472
EGR1	0.6044175039363424
EGR2	-1.6043506091709725
EGR3	-1.8262531309923904
EGR4	-0.4137682682299908
EHD4	-0.1997529736729473
EHMT2	0.8896218479163767
EIF-2-beta/EIF-2-gamma/EIF-2-alpha (+1) (complex)	0.7016454810087371
EIF-4E/EIF-4G/EIF-4A/eIF-4B/RNA strand/eIF3/40s Ribosome subunit (complex)	2.211512417322582
EIF1	-0.6215645749401135
EIF2A	1.1881025656281186
EIF2A/14-3-3 E (complex)	1.99229767919912
EIF2AK1	-1.9719029591234352
EIF2AK2	0.5319735414073226
EIF2AK3	-1.8750857023949683
EIF2AK4	-0.02348015066183736
EIF2B5	-1.2281053211703865
EIF2S1	2.1276001164129696
EIF3E	2.5125993083917946
EIF4A1	2.2552058951308016
EIF4B	-0.6547070255926806
EIF4E	1.6423698699957354
EIF4EBP1	-1.4549943635160023
EIF4G1	1.900534372285332
EIF4H	-1.0987789805483108
EIF5B	1.615516949789397
ELA2	-0.17911142516076642
ELF1	2.075850057814153
ELK1	-4.052785902252295
ELK4	0.9776515017952222
ELL	1.8183481919582325
ELMO1	-1.734588863506194
ELSPBP1	-0.05534174074574018
EMBL:AF389121 H1N1 Genomic RNA Segment 7	-0.09425368050446492
ENAH	0.9255496243065534
ENDOFIN/SMAD1 (complex)	-2.1557913353948592
ENDOG	-0.10090229916744033
ENG	3.174797768263736
ENO1	2.512287615873381
ENPP1	-1.827951649189801
ENaC	-1.025328449452425
EOMES	-0.007647218251551703
EOTAXIN/CCR3/g-alpha-s/g-beta/g-gamma (complex)	-2.136535785296961
EP1 receptor:PGE2 (complex)	1.7323205327478992
EP3 receptor:PGE2 (complex)	1.0885088985684366
EP300	0.5359300743650638
EPAS1	1.854399496246972
EPB41	-0.2022368114030615
EPHA2	3.0437132621701872
EPHA3	0.07185765027959412
EPHA4	-0.4956961489377614
EPHA5	-1.9279629242252148
EPHA8	1.3976971212607825
EPHB2	3.2645264316148728
EPHB3	-1.3480638634343451
EPHB4	-0.017360040660627896
EPN1	-0.6306522105131096
EPO	-1.4793416486357007
EPO/EPO R (complex)	-1.8886593555068187
EPO/EPO R/EPO R (complex)	-1.6641077594770766
EPO/EPO R/EPO R/JAK2/JAK2 (complex)	-1.4229499839808457
EPO/EPOR (complex)	-1.8886585861624925
EPO/EPOR (dimer) (complex)	-1.6669401422243082
EPOR	-3.0694461179549997
EPOR/TRPC2/IP3 Receptors (complex)	-3.2892231901242104
EPS15	3.1158827255989645
EPS15L1	2.8053843509494207
EPS8	0.011733582801718722
ER alpha/ER alpha/GRIP1/CARM1/p300 (complex)	-1.3863020341392842
ER alpha/Oestrogen (complex)	-2.285052201353809
ERAF	-1.0508409810067465
ERBB2	-3.633245145609421
ERBB2/ERBB3 (complex)	-4.459118068808012
ERBB3	-7.024182416680731
ERBB4	-2.623205503378453
ERC1	0.9670886407711454
ERCC5	2.126171252773201
ERCC6	0.592978122386486
ERCC6L	3.318280140557183
ERCC8	-3.0212748337320465
EREG	-0.25698116709278424
ERK1-2	2.8172412942975877
ERK1-2-active	3.1357853652224588
ERK5	-0.9961560229235702
ERM/c-JUN (complex)	2.809555949947729
ERN1	-2.363137093690712
ERO1L	-0.6142207032168361
ESR1	-2.1652995775222084
ESR2	-2.903560252950232
ESRRA	1.5802596566335343
EST1	-1.5313995431612997
ETA receptor/Endothelin-1 (complex)	-2.8968626068851906
ETA receptor/Endothelin-1/G12/GTP (complex)	-2.401842666602601
ETA receptor/Endothelin-1/Gq/GTP (complex)	-2.401842666602601
ETA receptor/Endothelin-1/Gs/GTP (complex)	-2.401842666602601
ETA receptor/Endothelin-2 (complex)	0.3678728791843959
ETA receptor/Endothelin-3 (complex)	-2.6187240067487583
ETB receptor/Endothelin-1 (complex)	-0.8553721863100372
ETB receptor/Endothelin-1/Gi/GTP (complex)	-0.7995400574272894
ETB receptor/Endothelin-1/Gq/GTP (complex)	-0.7995415322548676
ETB receptor/Endothelin-2 (complex)	1.7279040045835916
ETB receptor/Endothelin-3 (complex)	-0.003925874687683424
ETF1	-0.7738790315309358
ETS	2.898884451385724
ETS1	2.0025934328961243
ETS2	1.7136269896964462
ETV3	-0.25680129192755563
ETV4	1.7708533830757311
ETV5	4.99717647101304
EVI5	2.211810583395929
EWSR1	1.0470385991503597
EZR	1.194579505807479
Elongating viral mRNA	-0.054418392316326135
Elongation complex (complex)	1.8218881517301144
Emi1:Cdc20 complex (complex)	5.660977959276277
Emi1:Cdh1 complex (complex)	0.981591494518108
Endoglin (dimer) (complex)	1.2263613882719095
Endoglin (dimer)/beta Arrestin2 (complex)	2.9107093135097126
Endophilin/SYNJ1 (complex)	0.23965400447450386
Endothelin 1/Endothelin receptor (complex)	-1.875855440353972
Ephrin A1/EPHA1-4 (complex)	-0.6644328917369778
Ephrin A1/EPHA2/LMW-PTP (complex)	0.6591728567237922
Ephrin A1/EPHA4 (complex)	-1.1402091696381185
Ephrin A1/EPHA4/VAV2-VAV3 (complex)	-1.1469813444283052
Ephrin A1/EPHA4/VSM-RhoGEF (complex)	-1.5994112648603331
Ephrin A2/EPHA3-4-5-6-7 (complex)	-0.2895591957312592
Ephrin A3-5/EPHA4 (complex)	-0.5072453618029663
Ephrin A5/EPHA3 (complex)	-0.9733897908639498
Ephrin A5/EPHA3-4-5-6-7 (complex)	-1.8183780216298882
Ephrin A5/EPHA3-4-5-6-7/Src Family Kinases (complex)	-1.7710904402599112
Ephrin A5/EPHA3/Crk (complex)	-0.6605035461935193
Ephrin A5/EPHA5 (complex)	-2.5194232671532006
Ephrin A5/EPHA8 (complex)	-0.5231638151734165
Ephrin A5/EPHB2 (complex)	1.2602820029491726
Ephrin B/EPHB1/GRB7 (complex)	-0.3349443222420437
Ephrin B/EPHB2 (complex)	2.5439005038764124
Ephrin B/EPHB2/Intersectin/N-WASP (complex)	2.536726378259845
Ephrin B/EPHB2/KALRN (complex)	1.48700573146156
Ephrin B/EPHB2/RasGAP (complex)	2.259116754006096
Ephrin B/EPHB3 (complex)	-1.237785119538622
Ephrin B1/EPHB1 (complex)	-0.6015001560717366
Ephrin B1/EPHB1-2 (complex)	-1.2946537760356407
Ephrin B1/EPHB1-2/NCK1 (complex)	0.8809388244204021
Ephrin B1/EPHB1-2/NCK2 (complex)	0.8731575838315164
Ephrin B1/EPHB1-2/RGS3 (complex)	-0.8143973588905455
Ephrin B1/EPHB3 (complex)	-1.5282506344537852
Ephrin B2/EPHB1-2 (complex)	2.9232418925664265
Ephrin B2/EPHB4 (complex)	2.154187363581461
Epinephrine/B2AR (complex)	-0.9544526535859502
Eps8/ABI1/SOS1 (complex)	0.5624696607636192
Eps8/RNTRE (complex)	-0.8802714423435969
ErbB1/ERBB2 (complex)	-1.0319327896993065
ErbB2/ErbB2/HSP90 (dimer) (complex)	-3.6561532864080935
ErbB2/ErbB3/neuregulin 1 beta (complex)	-4.226572692288957
ErbB2/ErbB3/neuregulin 1 beta/SHC (complex)	-1.5172916792160902
ErbB2/ErbB3/neuregulin 2 (complex)	-4.401546944048074
ErbB4 CYT2/ErbB4 CYT2/neuregulin 1 beta/neuregulin 1 beta (complex)	-1.8325312713903001
ErbB4 JM-B/ErbB4 JM-B/neuregulin 1 beta/neuregulin 1 beta (complex)	1.8734372070821157
ErbB4 activators/ErbB4/ErbB4 (complex)	-2.702649334402748
ErbB4 m80_652-1308	-3.6979084037666334
ErbB4/ErbB2/betacellulin (complex)	-3.3428850967833563
ErbB4/ErbB2/epiregulin (complex)	-3.3504506459324883
ErbB4/ErbB2/neuregulin 4 (complex)	-2.9060971032651635
ErbB4/ErbB4/betacellulin/betacellulin (complex)	-1.7998535737626211
ErbB4/ErbB4/neuregulin 1 beta/neuregulin 1 beta (complex)	-1.3560147560214617
ErbB4/ErbB4/neuregulin 2 beta/neuregulin 2 beta (complex)	-3.0757101985818296
ErbB4/ErbB4/neuregulin 3/neuregulin 3 (complex)	-2.7029432155027893
Estrogen/ER alpha (complex)	-1.5889397600159656
Estrogen/ER alpha/Estrogen/ER alpha/GRIP1/CARM1/p300(Me) (complex)	-1.8972578112738492
Estrogen/ER alpha/Estrogen/ER alpha/GRIP1/CARM1/p300(Me)/CBP(Me) (complex)	-2.0230046663279744
Estrogen/ER alpha/PELP1 (complex)	0.7769169352810177
Estrogen/Estrogen/ER alpha/ER alpha (complex)	-4.322166932361088
Estrogen/Estrogen/ER alpha/ER alpha/CoA (complex)	-4.481621470252914
Exon Junction Complex (complex)	-1.3878824275703392
Extended And Processed Telomere End (complex)	0.9449887464289364
Extended And Processed Telomere End and Associated DNA Binding and Packaging Protein Complex (complex)	0.16807973418488256
F IXa_0-0	-0.9875740010185448
F VIIIa_0-0	-1.5160367878022083
F VIIa_0-0	2.8703670150847764
F Va_0-0	-1.855369839159
F XIIa_0-0	0.469361303499836
F XIa_0-0	-1.5636029754962175
F Xa/F VIIIa/PF3 (complex)	0.9225977737698481
F Xa/F VIIIa/PF3/F Va (complex)	-0.5406783549405301
F Xa/TF/F VIIa (complex)	4.018506578475216
F Xa/TF/F VIIa/F Va (complex)	2.742896772289393
F Xa_0-0	2.335382636500964
F10	1.5471302430219709
F11	-2.529428948139078
F11R	-0.15771767610512394
F12	-0.4550455484396403
F13B	-2.1832669672221514
F2	-1.2967165735276287
F2R	-1.7115612593163831
F2RL2	-1.486212001377078
F2RL3	3.227654398939352
F2_0-0	1.3099341384297878
F3	5.5438892674303935
F5	-2.1403356458393468
F7	1.0233975899907608
F8	-1.3825773085666553
F9	0.06783663125553614
FA complex (complex)	-1.031840976359182
FA core complex (complex)	1.367594395367469
FAAH	2.3075153849715484
FABP6	-2.70954965912986
FADD	-1.6894487099944429
FADD/Caspase 8 (complex)	1.135795844648801
FADD/FADD/CASP8/CASP8 (complex)	1.020731905157645
FAF1	4.794130800445156
FAIM	0.7717112415519316
FAIM2	-5.870088106874609
FAK/GRAF (complex)	-0.6821919633830865
FAK/Src-Yes-Fyn/Endophilin-A2 (complex)	-0.01982590170688852
FAK/Src-Yes-Fyn/GRB7 (complex)	-0.5321186135143774
FAK/Src-Yes-Fyn/JIP3 (complex)	-2.2055430152122497
FAM120B	-1.961867226615252
FAM123B	0.1045205748498752
FANCD2	0.3624368489367516
FARP1	0.8816403116133842
FARP2	-1.0771417185129135
FARP2:PIP5KIgamma (complex)	-1.0972655113973622
FAS	2.9284938689562185
FAS (trimer) (complex)	2.9499495572598105
FAS (trimer)/LFG (complex)	-2.327822034763384
FAS/DAXX/FADD/Caspase 10/FAS L (complex)	-0.6845509563240414
FASL:FAS Receptor Trimer:FADD:pro-Caspase-10 (complex)	-0.660189839511068
FASL:FAS Receptor Trimer:FADD:pro-Caspase-8 DISC (complex)	2.551608943842084
FASLG	-0.7254064973301017
FASLG/FAS (trimer)/FADD/FADD (complex)	0.3253453411179201
FASLG/FAS (trimer)/FADD/FADD/CASP10 p23/17/c-FLIPL p43 (complex)	0.3305718997529481
FASLG/FAS (trimer)/FADD/FADD/CASP10/CASP10 (complex)	0.3305718997529481
FASLG/FAS (trimer)/FADD/FADD/CASP8 p43/c-FLIP p43 (complex)	0.6587615701986429
FASLG/FAS (trimer)/FADD/FADD/CASP8/CASP8 (complex)	0.9546441107610942
FASLG/FAS (trimer)/FADD/FADD/CASP8/c-FLIPS (complex)	0.957125178792164
FASLG/FAS (trimer)/FADD/FADD/CFLIP (complex)	0.6587615701986429
FASLG/FAS (trimer)/FADD/FADD/RIP (complex)	-2.2726074376429533
FBXO11	1.128711039070459
FBXO32	0.500945394716445
FBXO5	2.356617205461472
FBXO8	-1.869196350320508
FBXW11	-0.5000769269201246
FBXW7	0.2273390528401569
FCAMR	0.3019841363422586
FCER2	-1.37883869444277
FCGR1	0.5627813694505422
FCGR2A	-1.4893042210352434
FCGR2B	-0.7333263465507496
FDXR	-0.09838426490825596
FECH	-0.04099890916418797
FEN1	0.6294403917988166
FES	0.7483262742024673
FGA	-2.3403908298236247
FGB	-2.532815356107692
FGD1	0.5635234859324162
FGF10	-1.7339806188711977
FGF2	0.4563004085089275
FGF23 bound to Klotho and FGFR1c (complex)	-0.8103668858355315
FGF4	-1.2027199003456437
FGF7	-2.4377556903883626
FGFR-FGF2 complex (complex)	-0.17751006191547242
FGFR-FGF2 complex/N-cadherin (complex)	2.11413617613622
FGFR/FGF/Syndecan-2 (complex)	0.4848535204083761
FGFR/FGF/Syndecan-3 (complex)	-0.8645908226353839
FGFR/FGF2/Syndecan-1 (complex)	2.7561031123799093
FGFR1	-2.413479265592878
FGFR1-FGF complex (complex)	0.19925547528365312
FGFR1-FGF complex/NCAM isoforms (complex)	0.21032476695187394
FGFR1-FGF complex/Sef (complex)	0.546026505609085
FGFR1/NCAM (complex)	-1.1412694136196089
FGFR1b homodimer bound to FGF (complex)	-0.8103668858355315
FGFR1c homodimer bound to FGF (complex)	-0.8095538857169841
FGFR2	-0.2152736259709772
FGFR2/NCAM (complex)	0.9604993210379652
FGFR3b homodimer bound to FGF (complex)	-0.8095538857169841
FGFR3c homodimer bound to FGF (complex)	-0.8095538857169841
FGFR3c/FGF23/Klotho (complex)	-0.7413614929646423
FGFR4 homodimer bound to FGF (complex)	-0.8095538857169841
FGFR4-FGF complex/NCAM (complex)	1.496461509799888
FGFR4/FGF19/Klotho (complex)	-0.7413614929646423
FGG	0.25145820488830684
FHL2	4.286668626964118
FHL5	-0.38164252488868783
FIH (dimer) (complex)	0.4663654573538477
FKBP12/ALK1 (dimer) (complex)	1.2262202325750935
FKBP12/ALK2 (dimer) (complex)	1.2259783963030433
FKBP12/TGFBR1 (dimer) (complex)	1.2258535048163623
FKBP1A	1.22663244925642
FKBP25/HDAC1/HDAC2 (complex)	-2.0672890411087903
FKBP3	-3.854309104922923
FKBP4	-0.7546349870071045
FKBP5	0.40524752653116414
FKBP8	2.297953679780405
FKHRL1/14-3-3 (complex)	-0.21200164901949745
FLNA	0.2097876813525744
FLT1	-0.5932937017059816
FLT4	-0.3160038166216197
FNTA	-0.9404336223022796
FOSB	1.0119599509589694
FOSL2	2.0014869940028333
FOXA	-0.4320381934980577
FOXA1	-5.4111120288729015
FOXA1-2	-0.5125448227136414
FOXA2	-2.52414964388965
FOXA2-3	-0.8638144816959367
FOXA3	-1.1889130871730071
FOXF1	-0.23834644663754295
FOXG1	-3.1708486562289973
FOXH1	0.3388579146688182
FOXM1	3.800347943710458
FOXM1B/Cbp/p300 (complex)	3.7304984428713572
FOXM1B/HNF6 (complex)	1.3296239921872783
FOXM1B/p14ARF (complex)	3.730319355563664
FOXM1C	-2.7055707735462433
FOXM1C/SP1 (complex)	-4.483183163532125
FOXO1	-0.5281613079239517
FOXO1-3a-4	-1.1138565574145904
FOXO1-3a-4-inactive	-1.2128583801133752
FOXO1-3a-4/14-3-3 family (complex)	-1.3065693056040473
FOXO1-3a-4/beta catenin (complex)	-1.5700794479876057
FOXO1/FHL2/SIRT1 (complex)	0.4867927141251366
FOXO1/SIRT1 (complex)	-0.6258215198726218
FOXO1/SKP2 (complex)	2.8170313249254875
FOXO3	0.012885154285249155
FOXO3A	-1.1419210219689953
FOXO3A/SIRT1 (complex)	0.2216586818483616
FOXO3a/14-3-3 family (complex)	0.892796013989053
FOXO4	-1.10973814725226
FOXO6	-1.1137395500399814
FOXP3	-2.8436376022650713
FP receptor:PGF2-alpha (complex)	2.2059592985593857
FRAP1	0.3264366373857752
FRAT1	-2.07267941912141
FRS2	-6.353940151129521
FRS2 family/SHP2/CRK family (complex)	0.07041364849114906
FSH receptor:FSH (complex)	-0.40880090689447296
FSH/FSHR/G-beta/G-gamma (complex)	0.07318922476021354
FSHB	0.19418096370046592
FST	-0.31250904234046123
FTH1	-1.1339336117543044
FURIN	1.0512131444640582
FUS	-1.5132985770896836
FXN	3.0971938224418123
FYB	3.1443053541185617
FZD1	-1.7765340714668545
FZD10	-2.7524712125622464
FZD2	0.1472698487324132
FZD4	-1.0499530287666232
FZD5	-1.4808930672994265
FZD7	0.3409659033798422
FZD8	1.6614073284045592
FZD8/LRP6/IGFBP4 (complex)	1.10804245882458
FZD9	-0.9726655202588892
FZR1	1.1000932046343466
Fbw7-alpha/USP28 (complex)	1.8679345113916852
Fc epsilon R1/FcgammaRIIB (complex)	-0.7227975235114107
Fc epsilon R1/FcgammaRIIB/SHIP (complex)	-1.0330186990562902
Fibrin E1 (complex)	-0.3869102443389573
Fibrin E2 (complex)	-0.009431819256914182
Fibrinogen (complex)	-2.1404910078108283
Fibroblast (abstract)	-0.8950411288279273
Follitropin (complex)	-0.2901392846743062
Food Intake and Energy Homeostasis Pathway (abstract)	-0.8888418126731908
Forkhead Transcription Factors	-1.113746823517504
Forskolin/B2AR (complex)	-0.9544526535859502
G beta/gamma/HDAC5 (complex)	-2.149966093315624
G beta/gamma/PLIC-1 (complex)	0.6975290481046192
G beta/gamma/RACK1 (complex)	-0.2122262541215928
G beta5/gamma2 (complex)	-1.9265641142609635
G-alpha-I/G-gamma/G-beta (complex)	1.2699338844401542
G-alpha-i/G-beta/G-gamma (complex)	-0.2849606494705538
G-alpha-q/G-gamma/G-beta (complex)	1.2699860583345337
G-alpha-s/GDP (complex)	0.2640151082299343
G-alpha-s/GTP (complex)	0.2609812345825414
G-protein alpha (q):GRK2 (complex)	-2.8029648060124828
G-protein alpha (q):GRK5 (complex)	1.2595029687186616
G-protein alpha (z):GDP (complex)	-0.4372313411207777
G-protein alpha i/o:GTP Complex (complex)	1.7898202234008669
G1 phase of mitotic cell cycle (abstract)	4.734249073990272
G1/S transition of mitotic cell cycle (abstract)	0.4203996533998687
G12/G13 (complex)	3.3253544781150066
G12/G13-alpha/G-beta/G-gamma (complex)	1.2699860583345337
G13-activated p115-RhoGEF (complex)	2.1554438557403417
G2/M transition of mitotic cell cycle (abstract)	0.628317361985733
G6PC	-0.7821707833254398
GAB2	-0.2948844734404397
GABA receptor/GABARAP/NSF (complex)	-1.4383265895561266
GABA receptor/GABARAP/NSF/PLIC-1/PLIC-1 (complex)	0.08243331045718817
GABA receptor/gephyrin (complex)	-2.3126851886704216
GABA/GABA receptor/PLIC-1/PLIC-1 (complex)	1.822238464570024
GABARAP	1.281681158970656
GADD34/PP1CA (complex)	-2.1557913353948592
GADD45/MTK1/MTK1 (complex)	-0.4479875073727511
GADD45A	2.4626023986338397
GADD45B	-1.1359640858103068
GADD45G	-3.7859355451105783
GAL	-0.08654696899362539
GANAB	-0.3172125764908233
GAP43	0.5570766130426739
GAP43/CaM (complex)	2.0827315637909063
GAPDH	1.7940875849291986
GAS1	4.720112406569218
GAS2	-0.3647901688578158
GAS2 (cleaved)_0-0	-0.6537003530873751
GATA1	-0.5690668692779679
GATA1/Fog1 (complex)	-0.2887318439067293
GATA1/HDAC1 (complex)	-1.1241261108771792
GATA1/HDAC3 (complex)	0.33799023263841244
GATA1/HDAC4 (complex)	-0.12777661864080614
GATA1/HDAC5 (complex)	-0.23287277747856994
GATA2	-1.88045766633131
GATA2/HDAC3 (complex)	-1.579336007488446
GATA2/HDAC5 (complex)	-1.9160969550618197
GATA3	0.4204412565833989
GATA4	-0.01110491858303008
GATAD2A	2.240332063402291
GATAD2B	-1.0684021832000932
GBF1	-0.6950349074199456
GBL	-2.646202803911643
GBP3	2.6039677317137184
GC1/GCAP Family (complex)	2.038156734079006
GC2/GCAP Family (complex)	-2.0629759843389417
GCG	-3.7396096293556935
GCK	-1.3332177986206777
GCK/MAP4K3/MAP4K4	-1.4944785406900167
GCKR	0.08123248947659048
GCN5-L/ADA2B/TAF9 (complex)	-1.4568470091644306
GCS1	1.3386744801081711
GDI1	-1.275283380793672
GEF	1.2366575680075291
GEFT	-4.79712988941092
GFAP	0.3268367927745627
GFI1	2.3686499603410702
GFRA1	-1.677789690974726
GGA3	-1.076861789237745
GGCX	-0.2584658098179594
GH/GH R (complex)	-1.0945424111858029
GH/GH R/GH R/JAK2/JAK2 (complex)	-2.041381798569642
GH1	-1.632211522537932
GHR	-1.9639180329295152
GHRH	-0.4905733250764019
GHRH receptor:GHRH (complex)	-1.6075751029642869
GHRHR	-1.2250242978063763
GINS complex (complex)	-0.9597634235032222
GINS1	-1.662785008485645
GINS2	-0.2514498006865301
GINS4	-0.5592297952558539
GIP	-1.5776077845734189
GIPC1	2.9445080710302105
GIPR	-0.4825998226317764
GIT1	-0.4178451223287141
GJA1	0.4969484513838928
GJB1	-3.031780890909149
GJB2	1.8656244445368717
GLI1	-3.8685639840020603
GLI1/Su(fu) (complex)	-3.0033832597500623
GLI2	0.2278653475960233
GLI2/SPOP (complex)	-0.8154277051700782
GLI2/Su(fu) (complex)	-1.0484713655149702
GLI2A	-1.111274690430537
GLI2R	0.14908895777861625
GLI3	-1.3275361276964686
GLI3/SPOP (complex)	-2.9284298423692987
GLI3/Su(fu) (complex)	-1.4526634343710396
GLI3A	-2.228190342649417
GLI3A/Cbp (complex)	-5.049845361874797
GLI3R	0.048051399038586864
GLP-1: GLP-1R: Heterotrimeric G(s): GDP Complex (complex)	-3.813230213124532
GLP-1: GLP-1R: Heterotrimeric G(s): GTP Complex (complex)	-3.819497949233224
GLP2R	2.1855822148026416
GLPR2:GLP2 (complex)	-1.5452727119767091
GLRX	-2.9377370786410313
GLS	2.2070551391257633
GLUT3	0.5308795498068534
GMNN	1.044404139894342
GNA12	-1.0082168661267137
GNAI1	-0.28471115894152554
GNAI2/GTP (complex)	-1.1245255073866156
GNAI3	0.7085415820007932
GNAQ	-0.056298847265270735
GNAQ/ARNO (complex)	-0.3540252318330496
GNAS	-3.6696891914171577
GNAT1	-0.8759892326546455
GNAT2/GDP (complex)	-1.3988616311882025
GNAT2/GTP (complex)	-1.5023115024826743
GNAZ	-0.2611511438851226
GNB1/GNG2 (complex)	-1.2609784406743885
GNB2L1	0.6668662662872114
GNRH1	0.03811171440181679
GORASP1	0.08026529354629054
GOSR2	-1.700993015613623
GPAM	2.2830299429810172
GPC1	0.9864207548658288
GPC1/FGF2 dimer/FGFR1 dimer (complex)	-0.9214715271562088
GPC1/Laminin alpha1 (complex)	2.29180719911766
GPC1/NRG (complex)	1.0345647122702113
GPC1/PrPc/Cu2+ (complex)	1.019114544052217
GPC1/SLIT2 (complex)	0.4345136610865304
GPC1/TGFB/TGFBR1/TGFBR2 (complex)	1.0775853741755943
GPC1/VEGF165 homodimer/VEGFR1 homodimer (complex)	0.7982161041612632
GPC2	-0.3993782491236708
GPC2/Midkine (complex)	-1.354842999541663
GPC3	-1.7526234799819604
GPC3 heterodimer (complex)	0.5042365993324565
GPER	-0.9680689418956951
GPER:estrogen (complex)	-0.9685511814983938
GPHN	-2.2477012720004845
GPLD1	-1.896510316623508
GPR124	-2.6083275804094708
GPR17	0.8195527690770319
GPR17:UDP (complex)	0.8194747809699269
GPR37	-1.052466070010576
GPR44	-0.8224796545191919
GPRC6A	-0.5030230004421166
GPRC6A receptor:GPRC6A ligands (complex)	-0.5029872243567057
GPVI:phosphorylated Fc Epsilon R1 gamma:FYN:LYN:Collagen I:SYK (complex)	1.318101622779324
GPX1	3.3716691752463266
GR alpha/HSP90/FKBP51/HSP90 (complex)	0.4041416719859559
GR alpha/HSP90/FKBP51/HSP90/14-3-3 (complex)	3.6324790526879913
GR alpha/HSP90/FKBP51/HSP90/PP5C (complex)	0.7475630660164967
GR beta/TIF2 (complex)	-2.359197863943932
GR/PKAc (complex)	1.217181014181232
GRAP2	0.8264776043325821
GRASP	-4.174997021808011
GRB10	1.1865177006591812
GRB14	1.3308051269240015
GRB2	1.0634175864022533
GRB2/SOS-1 (complex)	0.7293707808570506
GRB2/SOS1/GAB family (complex)	-0.9070827733917626
GRB2/SOS1/GAB family/SHP2 (complex)	1.0540483570962902
GRB2:IRS-P (complex)	2.7216694290648724
GRB2:SOS (complex)	2.7290981833245698
GRB2:SOS-EGF-Phospho-EGFR dimer (complex)	2.161736004218966
GRB2:SOS-Phospho-SHC:EGF:Phospho-EGFR dimer (complex)	2.1286267166134767
GRB2:SOS:IRS-P (complex)	2.7259231960797368
GRB2:SOS:Phospho-SHC (complex)	2.8375836596871733
GRB7	-0.3980730941753288
GREB1	-4.7955298488432785
GREM1	-0.8496476372501861
GRG4	2.2129284906751563
GRIA1	-1.3940216408641497
GRIA2	-0.8185995506451429
GRIN2A	-4.220190686824292
GRIN2B	-0.3932589790230327
GRIP1	-4.11609990002831
GRK2:calmodulin (complex)	-2.7327926483587133
GRK4	-3.5393202963365225
GRK5	1.3028664053899437
GRK6	0.56938589241236
GRK7	0.038366794060227256
GRM1	-0.7125321768411965
GRP78	0.5641450090079275
GSC	-3.0792061819777428
GSK3-inactive	-0.9972204321048608
GSK3A	-0.9580243559094992
GSK3B	-1.1982368440814533
GSN	-0.3995553828137038
GSTA2	0.033302936042547464
GSTM1	0.6045731664004738
GTF2B	4.49794168147823
GTF2H2D	-2.602047516066839
GTF3A	1.6475770434585093
GTF3C1	-2.2869936174771652
GTF3C3	0.9403855834866304
GTF3C4	0.5788708785111674
GTF3C5	2.1045022298171983
GUCA1A	1.1980924028606237
GUCY2D	2.2328542166584757
GUCY2F	-2.0805534557396497
GULP1	1.2887887090951469
GYS1	0.022502676714817864
GZMA	-1.9064809154847175
GZMB	-2.4155723072657733
Gads bound to LAT at phosphotyrosine (complex)	0.7817421288818854
Galanin:Galanin receptor (complex)	-0.3116596099713793
Gamma Secretase (complex)	-1.3606897622880032
Gas2 (cleaved)	-0.6813747126874207
Gastric inhibitory polypeptide receptor:Gastric inhibitory polypeptide (complex)	-1.3228958656589072
Gelsolin/PI-3-4-5-P3 (complex)	-0.3519998832010225
Gelsolin/PI-4-5-P2 (complex)	-0.2376664365695279
Gi alpha1:GTP:Adenylate cyclase complex (complex)	-0.033854948207187305
Gi alpha1:GTP:Adenylate cyclase:G alpha-olf:GTP complex (complex)	-0.4595835854970363
Gi family	3.500321092731697
Gi family/GTP (complex)	-0.7081797548809607
Gi(beta/gamma) (complex)	3.583441830734502
Glucagon:GCGR (complex)	-3.813230213124532
Glucocorticoid receptor/Hsp90/HDAC6 (complex)	1.2463730163883524
Glypican-1:Slit2:Robo1:Ena/Vasp proteins (complex)	-0.8322244871320219
Glypican-1:Slit2:Robo1:Ena/Vasp:Profilin (complex)	-0.8388185841705785
GnRH receptor:Gonadotropin (complex)	-0.4510577717092412
Golgi vesicle transport (abstract)	-4.0815516610667615
Gonadotropin (complex)	-0.391199725382127
Gq family/GDP/G beta5/gamma2 (complex)	0.25194707814591466
Gq family/GTP (complex)	-1.9479244242552567
Gq family/GTP/EBP50 (complex)	-1.9204573637429965
Grb2:Sos:pFAK bound to NCAM1:pFyn (complex)	2.2976130918284534
H2AFX	1.3675596036841375
H2AFY	-1.8344284835483964
H2AFZ	0.5265398207156299
HADH	-2.3508844772480284
HAND1	-1.5775077119190726
HAND2	-1.9193150044388283
HB-alpha (complex)	-0.26980031106970426
HB-alpha/O2 (complex)	-0.6437345484504048
HB-beta (complex)	0.12188784464736255
HBB	0.19126394287284407
HBEGF	1.7141242050655447
HBP1	-0.16148514305459388
HBX	-0.1422848527070214
HBXIP	0.051590645634266616
HCK	-1.0880649883066889
HDAC/LEF1 (complex)	-0.38163690653565213
HDAC1	-1.2899651650799069
HDAC1-HDAC2	-1.0592345150894218
HDAC1/LEF1 (complex)	-1.0656963085355806
HDAC10	-0.30016268106262745
HDAC11	-3.6060857176988703
HDAC2	1.0491928768869128
HDAC3	-0.12060368104519001
HDAC3/SMRT (N-CoR2) (complex)	-0.9403204604321403
HDAC3/TR2 (complex)	-3.683811494606588
HDAC4	0.5106670110677609
HDAC4/14-3-3 E (complex)	1.2639444610507002
HDAC4/ANKRA2 (complex)	-1.9918751224811184
HDAC4/CaMK II delta B (complex)	0.5363032057804782
